34.0,-15.0,50.0
25.0,-12.0,45.0
28.0,-9.0,53.0
31.0,-14.0,65.0
21.0,-13.0,68.0
19.0,-17.0,65.0
24.0,-22.0,56.0
27.0,-32.0,36.0
26.0,-35.0,25.0
38.0,-36.0,22.0
45.0,-36.0,20.0
43.0,-32.0,8.0
47.0,-33.0,-8.0
63.0,-24.0,33.0
58.0,-17.0,29.0
49.0,-18.0,25.0
59.0,-20.0,33.0
51.0,-23.0,24.0
46.0,-23.0,27.0
54.0,-20.0,27.0
67.0,-10.0,13.0
59.0,-9.0,14.0
58.0,-9.0,21.0
61.0,-11.0,25.0
68.0,-21.0,14.0
68.0,-22.0,15.0
50.0,-27.0,19.0
50.0,-29.0,28.0
47.0,-33.0,28.0
45.0,-32.0,29.0
40.0,-24.0,38.0
35.0,-23.0,39.0
25.0,-23.0,41.0
29.0,-18.0,47.0
20.0,-8.0,58.0
17.0,-5.0,57.0
15.0,4.0,60.0
21.0,11.0,58.0
35.0,48.0,80.0
19.0,5.0,62.0
17.0,5.0,56.0
26.0,-1.0,57.0
24.0,1.0,56.0
21.0,0.0,56.0
22.0,-5.0,57.0
23.0,-6.0,55.0
27.0,-6.0,54.0
26.0,-2.0,57.0
25.0,2.0,58.0
23.0,0.0,53.0
24.0,-2.0,57.0
24.0,-7.0,58.0
25.0,-10.0,58.0
22.0,-7.0,57.0
22.0,-6.0,57.0
26.0,-6.0,56.0
28.0,-5.0,57.0
27.0,-5.0,58.0
28.0,-5.0,59.0
25.0,-5.0,59.0
28.0,-7.0,66.0
20.0,-7.0,58.0
21.0,-6.0,52.0
19.0,-7.0,45.0
16.0,-4.0,37.0
18.0,2.0,51.0
38.0,-5.0,74.0
29.0,-9.0,58.0
23.0,-6.0,57.0
20.0,-6.0,58.0
18.0,-4.0,60.0
19.0,-6.0,59.0
18.0,-3.0,57.0
17.0,-2.0,58.0
23.0,-5.0,60.0
16.0,-5.0,59.0
19.0,-5.0,60.0
17.0,-4.0,60.0
16.0,-6.0,57.0
19.0,-4.0,60.0
18.0,-3.0,56.0
17.0,-4.0,57.0
20.0,-2.0,58.0
19.0,-3.0,59.0
19.0,-4.0,58.0
18.0,-4.0,59.0
19.0,-4.0,60.0
18.0,-3.0,59.0
21.0,-4.0,58.0
19.0,-4.0,58.0
21.0,-4.0,57.0
18.0,-4.0,61.0
18.0,-4.0,59.0
19.0,-3.0,57.0
22.0,-3.0,58.0
23.0,-2.0,58.0
20.0,-3.0,59.0
17.0,-3.0,59.0
19.0,-4.0,58.0
23.0,-4.0,58.0
20.0,-3.0,58.0
19.0,-3.0,58.0
24.0,-3.0,58.0
21.0,-3.0,58.0
20.0,-3.0,58.0
19.0,-4.0,58.0
21.0,-5.0,57.0
20.0,-4.0,58.0
19.0,-3.0,58.0
21.0,-3.0,56.0
19.0,-4.0,57.0
23.0,-2.0,57.0
23.0,-3.0,57.0
22.0,-3.0,57.0
20.0,-2.0,58.0
20.0,-3.0,59.0
22.0,-3.0,58.0
23.0,-3.0,60.0
22.0,-2.0,56.0
24.0,-4.0,56.0
30.0,0.0,55.0
19.0,-3.0,57.0
21.0,-3.0,57.0
20.0,-3.0,61.0
20.0,-4.0,58.0
19.0,-2.0,57.0
24.0,-4.0,59.0
27.0,-2.0,57.0
23.0,-2.0,57.0
18.0,-2.0,59.0
12.0,-3.0,60.0
23.0,-4.0,59.0
20.0,-4.0,58.0
20.0,-3.0,60.0
26.0,-2.0,57.0
20.0,-3.0,58.0
16.0,-2.0,59.0
17.0,-3.0,59.0
18.0,-4.0,59.0
20.0,-4.0,58.0
21.0,-4.0,58.0
20.0,-5.0,58.0
19.0,-4.0,59.0
21.0,-4.0,58.0
19.0,-4.0,59.0
17.0,-3.0,59.0
20.0,-4.0,58.0
21.0,-5.0,57.0
20.0,-5.0,58.0
21.0,-6.0,58.0
21.0,-6.0,58.0
21.0,-6.0,58.0
22.0,-5.0,59.0
23.0,-5.0,57.0
22.0,-5.0,58.0
23.0,-5.0,56.0
21.0,-7.0,55.0
21.0,-5.0,54.0
24.0,-4.0,58.0
23.0,-5.0,58.0
22.0,-6.0,57.0
21.0,-5.0,58.0
19.0,-4.0,58.0
20.0,-6.0,60.0
24.0,-7.0,59.0
23.0,-4.0,60.0
20.0,-4.0,56.0
21.0,-5.0,57.0
20.0,-5.0,59.0
21.0,-6.0,56.0
21.0,-5.0,58.0
19.0,-6.0,60.0
26.0,-5.0,55.0
21.0,-5.0,60.0
23.0,-4.0,57.0
20.0,-4.0,57.0
20.0,-4.0,58.0
23.0,-5.0,58.0
22.0,-6.0,58.0
20.0,-6.0,58.0
16.0,-5.0,59.0
17.0,-5.0,58.0
23.0,-5.0,58.0
20.0,-5.0,59.0
20.0,-5.0,59.0
21.0,-5.0,58.0
23.0,-6.0,59.0
22.0,-7.0,57.0
21.0,-4.0,59.0
20.0,-4.0,55.0
23.0,-4.0,58.0
18.0,-6.0,57.0
17.0,-6.0,57.0
20.0,-4.0,60.0
25.0,-7.0,57.0
21.0,-6.0,57.0
21.0,-8.0,60.0
17.0,-6.0,58.0
14.0,-5.0,60.0
24.0,-5.0,58.0
23.0,-5.0,59.0
20.0,-7.0,57.0
15.0,-6.0,59.0
19.0,-7.0,57.0
15.0,-4.0,60.0
27.0,-6.0,56.0
20.0,-6.0,58.0
13.0,-5.0,59.0
14.0,-6.0,57.0
23.0,-5.0,59.0
27.0,-4.0,58.0
20.0,-6.0,57.0
20.0,-5.0,57.0
19.0,-5.0,58.0
22.0,-6.0,57.0
23.0,-7.0,57.0
18.0,-6.0,57.0
19.0,-6.0,59.0
20.0,-6.0,57.0
24.0,-6.0,59.0
21.0,-6.0,57.0
19.0,-6.0,58.0
22.0,-5.0,56.0
27.0,-3.0,61.0
25.0,-5.0,55.0
19.0,-5.0,58.0
24.0,-5.0,56.0
24.0,-5.0,57.0
20.0,-4.0,58.0
21.0,-4.0,58.0
19.0,-7.0,59.0
19.0,-7.0,56.0
21.0,-5.0,57.0
23.0,-4.0,58.0
27.0,-5.0,58.0
22.0,-4.0,59.0
21.0,-4.0,57.0
21.0,-3.0,57.0
27.0,-3.0,56.0
17.0,-5.0,58.0
22.0,-6.0,55.0
26.0,-5.0,58.0
29.0,-6.0,57.0
15.0,-8.0,58.0
