-12.0,-11.0,11.0
37.0,-14.0,51.0
60.0,-22.0,91.0
25.0,-27.0,84.0
5.0,-27.0,60.0
23.0,-33.0,55.0
49.0,-40.0,64.0
38.0,-31.0,40.0
40.0,-25.0,31.0
57.0,-12.0,33.0
54.0,-8.0,39.0
59.0,-8.0,39.0
52.0,-7.0,39.0
43.0,-12.0,40.0
43.0,-13.0,40.0
0.0,-31.0,46.0
21.0,-39.0,73.0
26.0,-28.0,77.0
27.0,-35.0,66.0
37.0,-32.0,67.0
37.0,-15.0,47.0
38.0,-17.0,59.0
49.0,-10.0,74.0
6.0,-14.0,40.0
30.0,-6.0,50.0
52.0,7.0,31.0
69.0,10.0,36.0
-3.0,-2.0,-14.0
-17.0,-9.0,-16.0
30.0,-11.0,20.0
61.0,-14.0,15.0
87.0,-11.0,17.0
63.0,-4.0,12.0
63.0,-10.0,16.0
52.0,-6.0,16.0
51.0,-8.0,14.0
56.0,-18.0,13.0
54.0,-17.0,10.0
58.0,-18.0,7.0
53.0,-19.0,-6.0
55.0,-11.0,-4.0
57.0,-16.0,-17.0
64.0,-15.0,-14.0
70.0,-17.0,-14.0
65.0,-17.0,-28.0
70.0,-10.0,-27.0
72.0,-12.0,-33.0
60.0,-13.0,-45.0
62.0,-12.0,-50.0
53.0,-15.0,-45.0
53.0,-17.0,-45.0
54.0,-19.0,-47.0
50.0,-27.0,-56.0
48.0,-30.0,-55.0
33.0,-36.0,-39.0
25.0,-33.0,-35.0
32.0,-45.0,-30.0
27.0,-42.0,-30.0
26.0,-50.0,-48.0
30.0,-40.0,-40.0
36.0,-38.0,-23.0
40.0,-34.0,-32.0
29.0,-35.0,-44.0
29.0,-42.0,-33.0
26.0,-46.0,-25.0
28.0,-46.0,-41.0
29.0,-45.0,-44.0
29.0,-51.0,-21.0
50.0,-41.0,-35.0
57.0,-42.0,-25.0
74.0,-44.0,-27.0
58.0,-58.0,-25.0
54.0,-45.0,-56.0
54.0,-41.0,-48.0
48.0,-38.0,-40.0
37.0,-39.0,-45.0
45.0,-32.0,-28.0
